u,v,usage,pop_affected,pop_lost,score
10091254712,10091254713,49,0,0,
6868616063,13256585066,49,0,0,
10091368780,10091368781,49,0,0,
4841292542,4841292543,49,0,0,
6330019998,6330019999,49,0,0,
9644941004,10094511553,49,0,0,
1442835603,9631948989,49,0,0,
5998071601,5998071602,49,0,0,
1877864035,11876302298,49,0,0,
10076338106,10076338108,49,0,0,
5907904238,5907904249,49,0,0,
4847097062,4847097063,49,0,0,
9644965781,9644965782,49,0,0,
3869477070,10081480954,49,0,0,
6324503376,11707946470,49,0,0,
11708044030,11708044036,49,0,0,
11875773629,11875773630,49,0,0,
9449443760,10804918025,49,0,0,
11840497149,11840497150,49,0,0,
10091415742,11853617463,49,0,0,
1432812435,1432812531,49,0,0,
6324712463,9179168503,49,0,0,
7085119621,7085119628,49,0,0,
11843062299,11843062301,49,0,0,
10091222024,10091222025,49,0,0,
9644936091,10079191023,49,0,0,
10762075873,10762075875,49,0,0,
11876127048,11876127051,49,0,0,
6877423962,6880554927,49,0,0,
1432143367,9185226077,49,0,0,
1435398719,6330084885,49,0,0,
10081597066,10081597071,49,0,0,
11876320370,11876320377,49,0,0,
10091359846,10091359847,49,0,0,
11841193860,11841193861,49,0,0,
11846888954,11846888955,49,0,0,
9644933388,10091400186,49,0,0,
4848964119,4848964120,49,0,0,
3909491799,9169286913,49,0,0,
10079885000,10079885016,49,0,0,
6324835041,6324835043,49,0,0,
10074748239,10074748240,49,0,0,
9179102498,11716548852,49,0,0,
9169282833,9169282834,49,0,0,
6073700050,6073700060,49,0,0,
3649444765,9051464350,49,0,0,
11865847123,11865847124,49,0,0,
7087535415,10742959729,49,0,0,
10088692200,12363800764,49,0,0,
9179209613,9896976748,49,0,0,
10091480689,10091480694,49,0,0,
10079062457,10079062458,49,0,0,
7087527374,11721808596,49,0,0,
11841189053,11841189060,49,0,0,
4755093491,4755093734,49,0,0,
9644936046,9644936050,49,0,0,
10081033224,10081033237,49,0,0,
6877048685,6877048686,49,0,0,
13201992119,13201992120,49,0,0,
12096577986,12096577987,49,0,0,
10081450817,10081450818,49,0,0,
9158133325,12094984726,49,0,0,
4847114530,4847114534,49,0,0,
10081525398,10081525399,49,0,0,
10074984333,10074984485,49,0,0,
10088383521,10088383526,49,0,0,
7085165007,7085165008,49,0,0,
12377251075,13296037303,49,0,0,
13294450968,13294450969,49,0,0,
6868950893,6868950898,49,0,0,
6877409101,6877409108,48,0,0,
10094551580,10094577322,48,0,0,
9179102501,10097041169,48,0,0,
9179102513,9179102515,48,0,0,
7053841605,11715820578,48,0,0,
11841189683,11841189684,48,0,0,
9179102453,9179102454,48,0,0,
9179119799,9179119800,48,0,0,
9871825057,11721799769,48,0,0,
11841110251,11841110252,48,0,0,
4840966333,4840966337,48,0,0,
4840966364,4840966371,48,0,0,
11715812517,11715812518,48,0,0,
10089207196,10089207197,48,0,0,
10088638243,10088703771,48,0,0,
12096386023,12096386026,48,0,0,
4819906432,6914333277,48,0,0,
6324700242,10004125247,48,0,0,
10094632231,10094632236,48,0,0,
10091368711,10091368715,48,0,0,
3776126654,3776126655,48,0,0,
10081242803,10081270217,48,0,0,
6877048698,6877048701,48,0,0,
4855299055,4855299075,48,0,0,
1432812113,1432812156,48,0,0,
6023796383,10074715022,48,0,0,
10088346409,10088346410,48,0,0,
8617428203,10080977202,48,0,0,
6876756893,6876756903,48,0,0,
10097188656,10097188657,48,0,0,
10091246474,10091246475,48,0,0,
9888991595,10684819671,48,0,0,
9681796297,10088247256,48,0,0,
4733184391,10097041176,48,0,0,
4843467067,4843467068,48,0,0,
13256584858,13256584859,48,0,0,
13256584865,13256584868,48,0,0,
4855523647,4855523648,48,0,0,
9461944297,10094775405,48,0,0,
7997016969,10884298047,48,0,0,
10081054376,12208366866,48,0,0,
9169286868,9169286870,48,0,0,
4848755944,9644944958,48,0,0,
1435290572,11883506550,48,0,0,
3945470384,6324839390,48,0,0,
11715622243,11715622247,48,0,0,
10094396014,10094480220,48,0,0,
6869020256,6869020266,48,0,0,
6877387483,11841204203,48,0,0,
1435398693,1435398702,48,0,0,
10091407523,10091407537,48,0,0,
10091335538,13142722215,48,0,0,
6876525742,6880541763,48,0,0,
4845313962,10091440551,48,0,0,
9931809797,9931809798,48,0,0,
4844964500,4844964505,48,0,0,
9169249785,9169249786,48,0,0,
11876227800,11876227806,48,0,0,
8042229204,8042229235,48,0,0,
9644933590,10074703997,48,0,0,
11716554288,11716554289,48,0,0,
9454498649,9454498650,48,0,0,
1432142497,9185226089,48,0,0,
11840469626,11840494672,48,0,0,
5998071599,12207521988,48,0,0,
9179168515,9179168516,48,0,0,
3869474932,3869474935,48,0,0,
9158091314,11700293478,48,0,0,
7081955752,11875620171,48,0,0,
10088346416,10088359925,48,0,0,
11875899855,11875899856,48,0,0,
4841400646,9179199378,48,0,0,
12094604550,12094604556,48,0,0,
10137549103,10538603974,48,0,0,
3945382464,9631948980,48,0,0,
4846908286,4846908289,48,0,0,
7071780796,10127605709,48,0,0,
10127605725,10127605726,48,0,0,
6324560748,6324586044,48,0,0,
4841445466,11715707067,48,0,0,
4845396809,4845396810,48,0,0,
4846908310,4846908313,48,0,0,
10081596984,10081596985,48,0,0,
10091475282,10091475283,48,0,0,
11854188182,11854188183,48,0,0,
10095219297,10095219298,48,0,0,
10081751051,10081751058,48,0,0,
11853794605,11853794606,48,0,0,
1432812522,11721798149,48,0,0,
10081734151,10081734152,48,0,0,
11873817351,11873817361,48,0,0,
3945470400,6332155436,48,0,0,
9179120944,10081801460,48,0,0,
1435330477,1435330522,48,0,0,
9179169751,9179169752,48,0,0,
4733184421,9179169776,48,0,0,
10079322125,10079322128,48,0,0,
4847113208,4847114537,48,0,0,
7058820129,7058820130,48,0,0,
1432141823,1432141949,48,0,0,
10091460856,10091460857,48,0,0,
10091466732,10091466733,48,0,0,
10091231572,10091231573,48,0,0,
10095091905,10095115163,48,0,0,
11722022307,11853728550,48,0,0,
7085543414,9169286899,48,0,0,
7166026084,12785864773,48,0,0,
9179120977,10096728683,48,0,0,
1435290213,1435290282,48,0,0,
10074490688,10074518533,48,0,0,
9644937647,10079206974,48,0,0,
10091239829,10091239830,48,0,0,
6324521016,6324521017,48,0,0,
10100966865,10100966873,48,0,0,
13256584793,13256584794,48,0,0,
10072692441,10072692449,48,0,0,
6877484416,6877484417,48,0,0,
10091254696,14061526650,48,0,0,
6073700530,9179102480,48,0,0,
6073700549,6073700550,48,0,0,
10079108125,10079108129,48,0,0,
4841084008,4841084012,48,0,0,
10041397318,10540292238,48,0,0,
10088306439,10088306440,48,0,0,
11865323454,11865323455,48,0,0,
6073700427,9179125122,47,0,0,
10072692440,10072692503,47,0,0,
4855471965,4855471966,47,0,0,
4755093450,4819524293,47,0,0,
6877389267,7085693108,47,0,0,
10097020529,10097020530,47,0,0,
10091502622,10091502623,47,0,0,
4855518072,4855518073,47,0,0,
4845022350,10091931516,47,0,0,
10091941178,10091941179,47,0,0,
11837024269,11837024270,47,0,0,
4733184406,10097227838,47,0,0,
4845294341,11865749161,47,0,0,
10762052366,10762052367,47,0,0,
1432141130,1432141152,47,0,0,
10079024867,10079024879,47,0,0,
1877863851,1877863879,47,0,0,
9158133385,9158133389,47,0,0,
10094822278,10094822279,47,0,0,
6324631897,6324631898,47,0,0,
4847067278,4847067280,47,0,0,
12096444549,12096444552,47,0,0,
4840966214,4840966220,47,0,0,
9158095016,9158095017,47,0,0,
9158094919,9158094922,47,0,0,
4843467109,9169361415,47,0,0,
9179102486,9179102487,47,0,0,
1432227701,1432227747,47,0,0,
10540292238,10540292239,47,0,0,
1435330530,10291069854,47,0,0,
1432156461,1432156475,47,0,0,
10089273219,10089273222,47,0,0,
10079716789,10079836122,47,0,0,
9169239632,10091415783,47,0,0,
10094452263,10094452264,47,0,0,
9644937719,10094496988,47,0,0,
3945498291,12364474936,47,0,0,
10080967777,10080967778,47,0,0,
9784566832,9784566833,47,0,0,
11715511507,11715511508,47,0,0,
10216247305,10216247306,47,0,0,
4854792357,10079282573,47,0,0,
9857326940,10091450016,47,0,0,
9631934182,13201992120,47,0,0,
10094992215,10095007019,47,0,0,
9644936068,9644936073,47,0,0,
9644937619,10074703968,47,0,0,
4841420663,11840789525,47,0,0,
10094773237,10094773238,47,0,0,
10081596972,10081596977,47,0,0,
10074821664,10079509076,47,0,0,
6880595331,6880595340,47,0,0,
9448851613,9448851614,47,0,0,
6966244772,9169286877,47,0,0,
10089614632,10089614648,47,0,0,
6324519182,6324519183,47,0,0,
9169333901,9169333902,47,0,0,
11841108925,11841108926,47,0,0,
4847113198,4847114529,47,0,0,
12095092541,12095092542,47,0,0,
11716347706,11716347708,47,0,0,
10079452549,10079452550,47,0,0,
10079460451,10079460452,47,0,0,
10762097327,10762097331,47,0,0,
3742425694,3742425695,47,0,0,
11703931930,11840485988,47,0,0,
4855518082,9179126717,47,0,0,
11700192248,11700192249,47,0,0,
4819906466,4819906489,47,0,0,
1432812613,1432812649,47,0,0,
10076337985,10076337990,47,0,0,
10079561729,10079883924,47,0,0,
9644937719,9644937720,47,0,0,
7058882375,7058882376,47,0,0,
11843406163,11843406164,47,0,0,
4819906450,4819906458,47,0,0,
6052638475,12891960988,47,0,0,
10091235942,10091235951,47,0,0,
9681796297,9681796299,47,0,0,
6880070121,6880070126,47,0,0,
1432840275,1432840284,47,0,0,
6968155072,10091899631,47,0,0,
4854842719,4854842821,47,0,0,
10081569754,10081569760,47,0,0,
3945470413,6332155460,47,0,0,
9169282941,11716354044,47,0,0,
10081614155,10081614159,47,0,0,
9631948925,9631948953,47,0,0,
4840996218,4840999129,47,0,0,
10094511526,10094511709,47,0,0,
10094515526,10094515529,47,0,0,
9179102447,9179102448,47,0,0,
11716056193,11716056194,47,0,0,
6868645745,9169239305,47,0,0,
11836675870,11836675873,47,0,0,
4845043228,11854135089,47,0,0,
10091553492,10091553501,47,0,0,
1432141081,1432141139,47,0,0,
4843467055,4843467059,47,0,0,
13256584848,13256584849,47,0,0,
10088332668,10088332671,47,0,0,
6073700051,6073700052,47,0,0,
10718442810,11875924827,47,0,0,
4854842694,11721982360,47,0,0,
10081029311,10081029312,47,0,0,
9179196453,9179196456,47,0,0,
13202679786,13202679790,47,0,0,
11703373749,11703373756,47,0,0,
4855518118,4855518123,47,0,0,
10081125717,10081125764,47,0,0,
1432811982,1432812000,47,0,0,
13256584764,13256584765,46,0,0,
10092115450,10092115451,46,0,0,
9051464029,10089466385,46,0,0,
4855298979,4855298987,46,0,0,
9179208031,9179208032,46,0,0,
10078980401,10079062435,46,0,0,
4843467080,4843467086,46,0,0,
10093787700,10093787714,46,0,0,
10718442741,10718442742,46,0,0,
9179120966,10096728673,46,0,0,
9590096927,9590096928,46,0,0,
10096755583,10096755584,46,0,0,
13142722214,13142722215,46,0,0,
11854193126,11854193127,46,0,0,
10096755585,10096755587,46,0,0,
10079189104,10079189106,46,0,0,
9179102436,9179102440,46,0,0,
10079590904,10079590905,46,0,0,
10088332524,10088332528,46,0,0,
1435305749,1435305756,46,0,0,
10079509088,10079509101,46,0,0,
11842925964,11842925965,46,0,0,
4819931838,4819958493,46,0,0,
4846917038,11883315212,46,0,0,
9179208073,10091711584,46,0,0,
9631940126,9631940155,46,0,0,
4819581874,4819581877,46,0,0,
10137549111,10137549113,46,0,0,
7187841764,7187841765,46,0,0,
9179125029,10088650745,46,0,0,
10127605711,10127605721,46,0,0,
10079082367,10079103017,46,0,0,
6073700488,10096768175,46,0,0,
11841189061,11841189062,46,0,0,
11841166473,11841166474,46,0,0,
4841028999,4841029015,46,0,0,
4841083989,4841084005,46,0,0,
11715688431,11715688432,46,0,0,
9179120954,9179120955,46,0,0,
10079322129,10079322133,46,0,0,
10095066314,10095082722,46,0,0,
4819907256,4819907266,46,0,0,
7053368491,7053368492,46,0,0,
7053356714,7053356715,46,0,0,
4848959648,4848959649,46,0,0,
6877439239,10267081566,46,0,0,
10091931449,10091931450,46,0,0,
10091899664,10091899679,46,0,0,
11843419478,11843419479,46,0,0,
6324842973,9169307318,46,0,0,
10080967766,10081008976,46,0,0,
7085204939,7085204942,46,0,0,
3945449715,9169286914,46,0,0,
5379825566,5379825568,46,0,0,
3945470410,3945470411,46,0,0,
6975549716,9169286901,46,0,0,
9631940127,9631940153,46,0,0,
9051464135,9051464145,46,0,0,
10091261774,10091261796,46,0,0,
4855086837,10091265307,46,0,0,
3869477086,9051464482,46,0,0,
11836557792,11836557794,46,0,0,
11836544870,11836544871,46,0,0,
1432141244,1432141264,46,0,0,
11875767829,11875767831,46,0,0,
11853825544,11853825545,46,0,0,
10091440545,10091440546,46,0,0,
11873818845,11873818846,46,0,0,
7053946263,7053946264,46,0,0,
10088611433,10088611434,46,0,0,
10088611434,10088611441,46,0,0,
10000277127,10000277128,46,0,0,
9825408072,11865374972,46,0,0,
6880416977,6880416978,46,0,0,
9179125019,12363770803,46,0,0,
10214300242,10214300243,46,0,0,
10216834272,10216834273,46,0,0,
3742425188,3742425690,46,0,0,
3742425194,3742425689,46,0,0,
10079929842,10079929844,46,0,0,
12208366864,12208366865,46,0,0,
4845072984,4845072991,46,0,0,
12176608809,12176608810,46,0,0,
11875891402,11875891405,46,0,0,
6880357120,6880357121,46,0,0,
4819906581,4819907066,46,0,0,
9631926481,10127605725,46,0,0,
1435330532,1435330556,46,0,0,
9169361341,9169361344,46,0,0,
11955681047,11955681048,46,0,0,
9169239627,11715745136,46,0,0,
4819906576,4819906617,46,0,0,
10094610093,10094610100,46,0,0,
9179199412,10091714123,46,0,0,
11716189526,11716189527,46,0,0,
4841326707,10091711605,46,0,0,
9644937743,9644971923,46,0,0,
11716575965,11853825544,46,0,0,
1432812387,1432812388,46,0,0,
8042228840,8044490518,46,0,0,
10091200800,10091200815,46,0,0,
4841029251,4841029257,46,0,0,
10079813456,10079813458,46,0,0,
11715794617,11715794621,46,0,0,
9857326941,11842925962,46,0,0,
11716205567,11716205568,46,0,0,
6868616051,6868616053,46,0,0,
11715699866,11715699867,46,0,0,
6324645477,6324645478,46,0,0,
4847097066,7070917553,46,0,0,
10074984326,10074984329,46,0,0,
3387447768,9179102489,46,0,0,
10137549075,10137549080,46,0,0,
10081102798,10081102804,46,0,0,
13256584844,13256584847,46,0,0,
4845022416,10091949643,46,0,0,
10091502624,10091502625,46,0,0,
11708067401,11708067403,46,0,0,
9631948917,9631948960,45,0,0,
10074616719,10074739849,45,0,0,
10088383535,10088383541,45,0,0,
1435398708,10076338119,45,0,0,
11843406165,11843406166,45,0,0,
6330086359,11715645855,45,0,0,
11843374550,11843374551,45,0,0,
9169307326,12095257750,45,0,0,
5997980570,5997980582,45,0,0,
4845396804,4845396805,45,0,0,
4845622103,4845622110,45,0,0,
1432812145,1432812206,45,0,0,
11715827320,11853983858,45,0,0,
4755093726,4755093727,45,0,0,
10581842316,12096452823,45,0,0,
6880068304,6880068306,45,0,0,
6241088011,6241088015,45,0,0,
6329997967,6329997972,45,0,0,
11703373759,11703373760,45,0,0,
6876746074,6876746075,45,0,0,
10093836576,10093836582,45,0,0,
1432812211,1432812234,45,0,0,
11703601000,11703601003,45,0,0,
10096780201,10096780202,45,0,0,
6330205855,6330205856,45,0,0,
1435290324,1435290344,45,0,0,
10081221417,10081221431,45,0,0,
11843419471,11843419478,45,0,0,
10093845232,10093845233,45,0,0,
10088359935,10088653467,45,0,0,
8042668516,9644920460,45,0,0,
4820008631,4820008634,45,0,0,
4841411131,4841411133,45,0,0,
11883544875,11883544879,45,0,0,
9169282855,9169282892,45,0,0,
10094533864,10094632230,45,0,0,
10127515783,10127515784,45,0,0,
9179102444,11842915603,45,0,0,
3867751870,10081615554,45,0,0,
9644920474,9644920476,45,0,0,
9631948943,9631948944,45,0,0,
9169307360,9169307364,45,0,0,
10088332648,10088332659,45,0,0,
9729730122,11840468224,45,0,0,
11875982429,11875982430,45,0,0,
10094785050,10094785054,45,0,0,
10538603972,10538603974,45,0,0,
4849444263,11977602556,45,0,0,
3942941187,10079911277,45,0,0,
10081424669,10081424670,45,0,0,
10081320444,10081320450,45,0,0,
6880813146,9169239256,45,0,0,
11875891487,11875891490,45,0,0,
11875879241,11875879242,45,0,0,
10094768629,10094768630,45,0,0,
7071344221,10091338190,45,0,0,
11708106039,11708106046,45,0,0,
9631926508,9631926516,45,0,0,
9454436541,9454436542,45,0,0,
9169282948,9169282950,45,0,0,
9179169805,9179169806,45,0,0,
10094941271,11708191436,45,0,0,
9169361359,12373022798,45,0,0,
10091711587,10091711588,45,0,0,
4846908290,4846908292,45,0,0,
4841355435,4841509822,45,0,0,
4925744884,10089124705,45,0,0,
11716624572,11716624573,45,0,0,
4845077407,4845077411,45,0,0,
4845087758,4845087761,45,0,0,
10079460490,10079460509,45,0,0,
4855474372,12094985512,45,0,0,
6966244770,6966244771,45,0,0,
11715703743,11715703744,45,0,0,
10081597001,10081597002,45,0,0,
6880657807,6967843793,45,0,0,
4819958501,4819971365,45,0,0,
3945449672,6330058826,45,0,0,
11840595237,11840595238,45,0,0,
10228275725,10666212207,45,0,0,
6324682986,6324682988,45,0,0,
9179101683,10091353508,45,0,0,
11715812261,11715812262,45,0,0,
11715797324,11715797330,45,0,0,
10089207193,10089207194,45,0,0,
10097065665,12096443390,45,0,0,
10088617368,10088617371,45,0,0,
6052638511,6052638512,45,0,0,
11721800093,11721800094,45,0,0,
11843144959,11843144960,45,0,0,
10137549080,10137549081,45,0,0,
3387447766,9179102490,45,0,0,
4820008716,12096402337,45,0,0,
10079692038,10079692048,45,0,0,
10127605891,10127605892,45,0,0,
10749422467,10749422470,45,0,0,
9169239286,11715827324,45,0,0,
4848959654,10094810813,45,0,0,
11875829833,11875829842,45,0,0,
11873818844,11873818845,45,0,0,
9158133383,9158133384,45,0,0,
7053946269,7053946272,45,0,0,
11873918604,11873918605,45,0,0,
10070357840,10070357841,45,0,0,
9179192933,9179192934,45,0,0,
10091944138,10091944148,45,0,0,
13256584815,13256584816,45,0,0,
10081038672,10081038673,45,0,0,
6330141771,10575899754,45,0,0,
4855471968,4855471980,45,0,0,
12377251075,13296037309,45,0,0,
6073700300,6073700301,44,0,0,
4843365393,4843365395,44,0,0,
10079082364,10079082365,44,0,0,
6073700441,6073700442,44,0,0,
6975667052,11096369193,44,0,0,
4845087786,12095234812,44,0,0,
10079189106,10079189107,44,0,0,
6073700290,6073700291,44,0,0,
6073700317,11876236728,44,0,0,
4841569458,10091526207,44,0,0,
10091407544,11865776069,44,0,0,
11703601000,11703601002,44,0,0,
9169239275,9169239276,44,0,0,
7053641491,7053641493,44,0,0,
4819582130,4819582132,44,0,0,
4844995156,4845010739,44,0,0,
9169364631,11721820798,44,0,0,
4819580042,4819580050,44,0,0,
10091840639,10091840651,44,0,0,
10872855034,10872855039,44,0,0,
3742425691,3742425692,44,0,0,
11875908623,11875908624,44,0,0,
10127606161,11875888296,44,0,0,
10081270226,10081270230,44,0,0,
10081037602,10081102330,44,0,0,
6880357127,6880357128,44,0,0,
11707943863,11707943864,44,0,0,
9179169784,9179169785,44,0,0,
11708075241,11708075243,44,0,0,
6880657803,7114113857,44,0,0,
1435330571,1435330582,44,0,0,
4819906608,4819906674,44,0,0,
9169282951,9169282952,44,0,0,
9454498650,9454498651,44,0,0,
4841509606,4841509610,44,0,0,
11875982427,11875982429,44,0,0,
11876172767,11876172768,44,0,0,
11875929869,11875929870,44,0,0,
7053356717,7053356718,44,0,0,
3439376898,10079404413,44,0,0,
3945498281,3945498289,44,0,0,
9644940985,10094505570,44,0,0,
6324480559,6324480565,44,0,0,
11841225241,11841225242,44,0,0,
11842859216,11842859217,44,0,0,
6324856247,11703948854,44,0,0,
9179126721,10096898771,44,0,0,
5379825544,5379825579,44,0,0,
5379825574,5379826011,44,0,0,
6876726088,12096854080,44,0,0,
9885232676,10076338127,44,0,0,
10076337987,10076337994,44,0,0,
10733458698,10733458699,44,0,0,
11843405584,11843405585,44,0,0,
6324709019,11703966782,44,0,0,
10091899678,10091899679,44,0,0,
10091899696,10091899697,44,0,0,
6052638569,10091893838,44,0,0,
12618124347,12618124348,44,0,0,
9179196432,9179196433,44,0,0,
10081011367,10081011371,44,0,0,
9169286891,10076338151,44,0,0,
6975411138,6975411139,44,0,0,
4841411153,4841411163,44,0,0,
5997980916,6330366857,44,0,0,
9451722062,9451722068,44,0,0,
6330147768,9169282920,44,0,0,
10079452545,10079452546,44,0,0,
4846863372,11842916900,44,0,0,
11842876353,11842876354,44,0,0,
10094507452,10094507455,44,0,0,
11066807261,12096618932,44,0,0,
11715750492,11715750493,44,0,0,
4841310251,4841310253,44,0,0,
10081596978,10081596982,44,0,0,
6023712171,9449223934,44,0,0,
6966244769,6966244774,44,0,0,
9169361393,9169361394,44,0,0,
9631949062,10091390663,44,0,0,
10074165494,10074165497,44,0,0,
4847097078,11721935404,44,0,0,
3945470366,3945470370,44,0,0,
10094551552,10094551556,44,0,0,
12096424287,12096424289,44,0,0,
1432812622,10127605979,44,0,0,
10094551594,10094577323,44,0,0,
10137548996,10137548998,44,0,0,
10137548999,10137549000,44,0,0,
10094584620,10094584621,44,0,0,
1435290296,1435290315,44,0,0,
4855298979,4855298981,44,0,0,
11707571480,11707571481,44,0,0,
6876746079,6876746080,44,0,0,
1985586711,1985586732,44,0,0,
9179196453,10088653468,44,0,0,
4733184397,9179208045,44,0,0,
6880068302,10006414706,44,0,0,
13256584980,13256584982,44,0,0,
10081125670,10081125671,44,0,0,
10089484849,10089484850,44,0,0,
4855518032,4855518034,44,0,0,
10081083047,10081083048,44,0,0,
13256584912,13256584913,43,0,0,
10089484913,10089484917,43,0,0,
2914440114,9169282883,43,0,0,
11876320255,11876320256,43,0,0,
4819906839,4819906843,43,0,0,
10074852638,10079335691,43,0,0,
11853713909,11853713911,43,0,0,
11875879232,11875879233,43,0,0,
10580972839,10580972840,43,0,0,
10093789453,10093789454,43,0,0,
9179209585,9179209589,43,0,0,
10093783592,10093783593,43,0,0,
10097016485,10097016486,43,0,0,
9051464156,10091509223,43,0,0,
3422912550,3422912567,43,0,0,
11866024227,11866024238,43,0,0,
9169275444,10091472761,43,0,0,
10079365442,10079365457,43,0,0,
7053356720,7053356721,43,0,0,
4335998611,4843638638,43,0,0,
11883544874,11883544880,43,0,0,
9169282915,9169282917,43,0,0,
10076337936,10076337941,43,0,0,
10091397349,10091397350,43,0,0,
6876726087,9169316683,43,0,0,
4848755945,10094693956,43,0,0,
1877863836,7081621670,43,0,0,
11873904342,11873904343,43,0,0,
3909491963,11955666425,43,0,0,
1985586625,9903301829,43,0,0,
9644957231,9644957235,43,0,0,
10127515790,10127515792,43,0,0,
4845043210,4845043256,43,0,0,
10081734130,10081734140,43,0,0,
11066809844,11066809845,43,0,0,
9158133359,9158133361,43,0,0,
9179120947,12094597783,43,0,0,
4885951018,4885951020,43,0,0,
1432812484,11707630364,43,0,0,
6330006052,6330006053,43,0,0,
11843371693,11843371694,43,0,0,
10091899656,10091899657,43,0,0,
10091528186,11715768434,43,0,0,
10088650775,10088650776,43,0,0,
4854902125,4854902140,43,0,0,
10074414666,10074490681,43,0,0,
6868616041,6868616044,43,0,0,
4841381809,10091714126,43,0,0,
4755093587,11721809898,43,0,0,
11841104196,11841104197,43,0,0,
10079484598,10079484599,43,0,0,
12094851699,12094851700,43,0,0,
6968017513,10088650785,43,0,0,
10079484577,10079484588,43,0,0,
10137548994,10137548995,43,0,0,
12095131143,12095131144,43,0,0,
10091226524,10091450012,43,0,0,
7053841604,11853921791,43,0,0,
4819537593,4819540214,43,0,0,
6868623595,9169364628,43,0,0,
4733184382,11700464685,43,0,0,
11721898627,11721898628,43,0,0,
6877387483,11841189680,43,0,0,
9169307346,12096424476,43,0,0,
10137548870,10137548871,43,0,0,
12095651356,12095651357,43,0,0,
6965712845,9249716864,43,0,0,
6911428943,6911428944,43,0,0,
6881016750,9169282952,43,0,0,
4846917040,9179169722,43,0,0,
6324507616,6330133933,43,0,0,
11715768432,11715768433,43,0,0,
9169307386,12098526707,43,0,0,
9179120960,9179120962,43,0,0,
10091806260,10091806261,43,0,0,
10091466756,10091466757,43,0,0,
10079108125,10079199866,43,0,0,
4843467097,4843467100,43,0,0,
10069768896,10069768900,43,0,0,
6324857229,6324857232,43,0,0,
6324838585,6324838586,43,0,0,
10094469515,10094469516,43,0,0,
10094480230,10094480236,43,0,0,
10079900331,10079900341,43,0,0,
6880449485,6880449493,43,0,0,
11700285662,11700285663,43,0,0,
6073700468,10096780208,43,0,0,
6073700079,6073700080,43,0,0,
10096768201,10096780183,43,0,0,
6073700491,9179168496,43,0,0,
10094453007,10094453008,43,0,0,
9185226110,9185226111,43,0,0,
10080967756,10080967759,43,0,0,
10088247240,10088247241,43,0,0,
4820008442,10096855563,43,0,0,
6073700551,10096898737,43,0,0,
1432141784,6324701237,43,0,0,
4873814751,10088638284,43,0,0,
4855299012,10081675061,43,0,0,
9644920495,9644920499,43,0,0,
13256584879,13256584886,43,0,0,
6330045261,6330045264,43,0,0,
1435398684,1435398685,43,0,0,
10538603975,10538603981,43,0,0,
9169249733,9169249766,43,0,0,
10081615573,10081615574,43,0,0,
11703373757,11703373758,43,0,0,
3900295751,9051464177,43,0,0,
6877416308,6880055703,43,0,0,
13256584954,13256584955,43,0,0,
9184953982,9184953986,43,0,0,
10091200780,10091200784,42,0,0,
11853760551,11853760553,42,0,0,
10081060317,10081060344,42,0,0,
6073700439,6073700441,42,0,0,
6073700528,11842864512,42,0,0,
9169239643,9169239645,42,0,0,
4819906497,4819906502,42,0,0,
6877035777,11708115157,42,0,0,
6330181321,6330201376,42,0,0,
14074580025,14074580026,42,0,0,
11840572588,11840572589,42,0,0,
4845073028,4845073029,42,0,0,
10081615616,10081643323,42,0,0,
5998535992,10079900331,42,0,0,
10079365425,10079365428,42,0,0,
6975549710,6975549720,42,0,0,
4845072987,4845072988,42,0,0,
11707583225,11707583226,42,0,0,
10079894933,10079894946,42,0,0,
10074739860,10074739878,42,0,0,
9169307386,9169307387,42,0,0,
9179125087,9179125088,42,0,0,
9179125090,9179125091,42,0,0,
9179125094,9179125095,42,0,0,
11842938046,11842938048,42,0,0,
4169163579,10069166570,42,0,0,
4820021737,4820021743,42,0,0,
9644965774,9644965775,42,0,0,
11875716980,11875716982,42,0,0,
9158035279,9158035280,42,0,0,
10081221500,10081309554,42,0,0,
4849444275,9169364637,42,0,0,
12208366862,12208366864,42,0,0,
10094671551,10094671552,42,0,0,
11716362213,11716362214,42,0,0,
11883506551,11883506557,42,0,0,
5998536001,9644920462,42,0,0,
4885950954,4885950974,42,0,0,
7085628189,11716326517,42,0,0,
10079024859,10079024881,42,0,0,
6330120849,11836798098,42,0,0,
7053785464,10088360069,42,0,0,
10091440520,10091440532,42,0,0,
11842864517,11842864518,42,0,0,
10094505568,10094505569,42,0,0,
7053368493,7191463200,42,0,0,
4841420703,10091806279,42,0,0,
4819931556,4819931561,42,0,0,
10079024596,10079024850,42,0,0,
4845072987,11853767072,42,0,0,
4841631660,11840534846,42,0,0,
4841296614,4841296615,42,0,0,
10127605833,10127605834,42,0,0,
1432144139,1432156479,42,0,0,
6877389254,6877424594,42,0,0,
9179208050,9179208051,42,0,0,
13256584986,13256584988,42,0,0,
10091505996,10091506001,42,0,0,
10081060382,10081060387,42,0,0,
10091941196,10091941213,42,0,0,
1432840630,9824198733,42,0,0,
11865369791,11865369798,42,0,0,
11875889641,11875889645,42,0,0,
11716599976,11716599977,42,0,0,
6330028680,10089416463,42,0,0,
10089070548,10089070549,42,0,0,
3742425195,3742425688,42,0,0,
10081719746,10081719747,42,0,0,
10089207173,11219446480,42,0,0,
11853956276,11853956284,42,0,0,
9865714184,9865714185,42,0,0,
1985586718,5512754178,42,0,0,
4849541450,4849541454,42,0,0,
7085470460,10742959733,42,0,0,
